Index,Balance,Price,Q,Name,UID,Bounty,Q_Max,Time
745,860.0,100.0,37,+50%MGO/350PP ANYTIX,118605,50,5,2017-01-27 16:23:49.380000
747,148093.0,100.0,87,DDG MTGO 25%+TIX,123337,25,1184,2017-01-27 16:23:49.380000
753,39605.0,100.0,99,MTGO 30% BONUS!!!,51970,30,304,2017-01-27 16:23:49.380000
762,16967.0,100.0,99,+100% TIX +50% PAPER,5260,100,84,2017-01-27 16:23:49.380000
764,157204.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1209,2017-01-27 16:23:49.380000
765,33825.0,100.0,99,+100% ON TIX,124236,100,169,2017-01-27 16:23:49.380000
769,7508.0,100.0,15,20-60% EXTRA,41621,60,46,2017-01-27 16:23:49.380000
771,10619.0,100.0,34,EDOEDO 20% BONUS ALL,171047,20,88,2017-01-27 16:23:49.380000
772,33665.0,100.0,99,30%-100% BONUS,5107,100,168,2017-01-27 16:23:49.380000
778,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-27 16:23:49.380000
779,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-27 16:23:49.380000
792,2493.0,100.0,20,10% ON WANTS !!,156539,10,22,2017-01-27 16:23:49.380000
793,43451.0,100.0,99,50%BONUS!WANTSP+MP,22998,50,289,2017-01-27 16:23:49.380000
794,8757.0,100.0,55,100% BNTY ON TIX,67951,100,43,2017-01-27 16:23:49.380000
797,22910.0,100.0,99,"+50% CARDS, 30% MTGO",146333,50,152,2017-01-27 16:23:49.380000
800,36077.0,100.0,99,NICSIM 30% ON ALL,85615,30,277,2017-01-27 16:23:49.380000
804,18981.0,100.0,99,+30%MTGO +20%ALL,38574,30,146,2017-01-27 16:23:49.380000
816,18601.0,100.0,99,30% MTGO 30%BOOSTERS,100457,30,143,2017-01-27 16:23:49.380000
818,13073.0,100.0,99,20% BONUS ALL TRADES,99572,20,108,2017-01-27 16:23:49.380000
819,3300.0,100.0,36,KAMIKEN 50% BONUS,587,50,22,2017-01-27 16:23:49.380000
824,306.0,100.0,3,NHIV; 50% ON WANTS,160378,50,2,2017-01-27 16:23:49.380000
826,73840.0,100.0,99,20% DREDGE,121223,20,615,2017-01-27 16:23:49.380000
834,2840.0,100.0,50,WOODEND 25% ON MTGO,1803,25,22,2017-01-27 16:23:49.380000
836,664.0,100.0,5,LEALD 12%ALL 210/TIX,141054,12,5,2017-01-27 16:23:49.380000
837,7390.0,100.0,34,+30% TIX +30% MTGO,90795,30,56,2017-01-27 16:23:49.380000
838,7514.0,100.0,10,DR. MAGIC 30% MTGO,32179,30,57,2017-01-27 16:23:49.380000
839,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-27 16:23:49.380000
842,76765.0,100.0,99,25% MTGO BONUS,33477,25,614,2017-01-27 16:23:49.380000
846,8378.0,100.0,94,160%FORMTGOTIX,165960,160,32,2017-01-27 16:23:49.380000
858,812255.0,100.0,99,KOALAPANDA + 15% ALL,30020,15,7063,2017-01-27 16:23:49.380000
862,3783.0,100.0,37,SINCEALPHA 10% BONUS,163880,10,34,2017-01-27 16:23:49.380000
866,1298.0,100.0,10,TRUGAMER - TIX + 29%,115283,29,10,2017-01-27 16:23:49.380000
869,32805.0,100.0,99,10% BONUS 4 U,32523,10,298,2017-01-27 16:23:49.380000
874,10915.0,100.0,30,MONEYSHOT 40% BONUS!,13362,40,77,2017-01-27 16:23:49.380000
876,27329.0,100.0,99,25% BONUS OVER 500,6561,25,218,2017-01-27 16:23:49.380000
877,23003.0,100.0,20,BENOLITAS +15%,64704,15,200,2017-01-27 16:23:49.380000
880,1311.0,100.0,42,DTJW(+5-10%/+70%TIX),48575,70,7,2017-01-27 16:23:49.380000
882,9935.0,100.0,50,MOUX (+20% ON WANTS),57183,20,82,2017-01-27 16:23:49.380000
884,7987.0,100.0,60,FPRICEPT 20%FASTLAND,93857,20,66,2017-01-27 16:23:49.380000
886,9152.0,100.0,25,15%ALLCARDREQUESTED,79044,15,79,2017-01-27 16:23:49.380000
888,11989.0,100.0,99,TIX200PPEACH50%RHINO,150834,50,79,2017-01-27 16:23:49.380000
893,24021.0,100.0,15,MAX+80% TIX+15% WANT,143298,80,133,2017-01-27 16:23:49.380000
901,33825.0,100.0,75,+100% ON TIX,124236,100,169,2017-01-27 16:23:49.380000
0,5850.0,100.0,20,+10% BONUS ON WANTS!,17285,10,53,2017-01-30 15:36:57.066000
1,2582.0,100.0,99,WOODEND 25% ON MTGO,1803,25,20,2017-01-30 15:36:57.066000
4,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-30 15:36:57.066000
5,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-30 15:36:57.066000
10,2827.0,100.0,18,PYROTRON 41%EVENTTIX,160095,41,20,2017-01-30 15:36:57.066000
14,7663.0,100.0,99,GATOR 50% BONUS,6991,50,51,2017-01-30 15:36:57.066000
16,7390.0,100.0,99,+30% TIX +30% MTGO,90795,30,56,2017-01-30 15:36:57.066000
17,20218.0,100.0,99,SEATHIEF 20% ON ALL,47013,20,168,2017-01-30 15:36:57.066000
24,5380.0,100.0,89,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
25,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
26,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
30,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
33,19255.0,100.0,30,MAGICDAD (+10% ALL),52250,10,175,2017-01-30 15:36:57.066000
36,115080.0,100.0,99,WOLVEN +50% DISCORD,153587,50,767,2017-01-30 15:36:57.066000
37,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-30 15:36:57.066000
38,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-30 15:36:57.066000
41,9614.0,100.0,99,JOBEN 20%,91280,20,80,2017-01-30 15:36:57.066000
42,732.0,100.0,4,30% BONUS - READ,173813,30,5,2017-01-30 15:36:57.066000
44,19406.0,100.0,10,"+13% STD/+20MOD,PATH",108529,13,171,2017-01-30 15:36:57.066000
47,2107.0,100.0,10,LINKERS 20% PP BONUS,83080,20,17,2017-01-30 15:36:57.066000
57,5160.0,100.0,46,NISUS (30% BONUS),36578,30,39,2017-01-30 15:36:57.066000
58,32805.0,100.0,99,10% BONUS 4 U,32523,10,298,2017-01-30 15:36:57.066000
60,11976.0,100.0,20,+25%FOILS +10/20%ALL,93487,25,95,2017-01-30 15:36:57.066000
62,6375.0,100.0,99,+40%! SEE PROFILE,29599,40,45,2017-01-30 15:36:57.066000
69,5440.0,100.0,20,BRUNO COLAR +10% ALL,165332,10,49,2017-01-30 15:36:57.066000
71,8357.0,100.0,20,DECIPIO - 15% BONUS,134314,15,72,2017-01-30 15:36:57.066000
72,3656.0,100.0,40,220% FOR TICKETS,16754,220,11,2017-01-30 15:36:57.066000
77,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
80,6927.0,100.0,45,HALLUZ(120% TIX),39282,120,31,2017-01-30 15:36:57.066000
82,148093.0,100.0,87,DDG MTGO 25%+TIX,123337,25,1184,2017-01-30 15:36:57.066000
83,9935.0,100.0,50,MOUX (+20% ON WANTS),57183,20,82,2017-01-30 15:36:57.066000
88,23852.0,100.0,50,*30% BONUS ALL,131447,30,183,2017-01-30 15:36:57.066000
95,516.0,100.0,98,TIX+100% PLZ READ,10063,100,2,2017-01-30 15:36:57.066000
96,16927.0,100.0,99,+100% TIX +50% PAPER,5260,100,84,2017-01-30 15:36:57.066000
98,7869.0,100.0,50,10% ALL MTGO,9591,10,71,2017-01-30 15:36:57.066000
101,40230.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,309,2017-01-30 15:36:57.066000
102,40230.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,309,2017-01-30 15:36:57.066000
103,157204.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1209,2017-01-30 15:36:57.066000
104,1319.0,100.0,12,DGN +60%,66302,60,8,2017-01-30 15:36:57.066000
106,38158.0,100.0,99,THANTY +50% BONUS,25925,50,254,2017-01-30 15:36:57.066000
110,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
113,7552.0,100.0,50,+35% WALLYTCW,23661,35,55,2017-01-30 15:36:57.066000
119,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
120,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
124,58413.0,100.0,99,20% BONUS FOR NM/M,96972,20,486,2017-01-30 15:36:57.066000
126,3067.0,100.0,99,+10% ALL CARDZ,81088,10,27,2017-01-30 15:36:57.066000
136,22910.0,100.0,99,"+50% CARDS, 30% MTGO",146333,50,152,2017-01-30 15:36:57.066000
137,12446.0,100.0,99,DAVERS +10% ALL,89776,10,113,2017-01-30 15:36:57.066000
140,849075.0,100.0,99,KOALAPANDA + 15% ALL,30020,15,7383,2017-01-30 15:36:57.066000
142,7547.0,100.0,50,+50%MTGO +120%TIX,138603,120,34,2017-01-30 15:36:57.066000
143,21061.0,100.0,40,500% BONUS ON TIX,148435,500,35,2017-01-30 15:36:57.066000
148,43057.0,100.0,77,MTGO TIX 100% BONUS,25439,100,215,2017-01-30 15:36:57.066000
150,3817.0,100.0,77,+20% ALL! TIX + 120%,71074,120,17,2017-01-30 15:36:57.066000
158,63957.0,100.0,61,+100% ON MTGO,21442,100,319,2017-01-30 15:36:57.066000
162,5380.0,100.0,22,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
165,83315.0,100.0,60,SYRREIHT WTB TX @35%,51222,35,617,2017-01-30 15:36:57.066000
170,33883.0,100.0,89,25%MTGOWANTS 85% TIX,4752,85,183,2017-01-30 15:36:57.066000
171,6553.0,100.0,30,20% BONUS ALL BASIC,35018,20,54,2017-01-30 15:36:57.066000
177,18601.0,100.0,80,30% MTGO 30%BOOSTERS,100457,30,143,2017-01-30 15:36:57.066000
179,3817.0,100.0,99,+20% ALL! TIX + 120%,71074,120,17,2017-01-30 15:36:57.066000
181,1732.0,100.0,15,15% BONUSSS,89267,15,15,2017-01-30 15:36:57.066000
183,31412.0,100.0,29,+50%MTGO / +120%TIX!,49304,120,142,2017-01-30 15:36:57.066000
185,45333.0,100.0,99,DSITT7 20-100% BONUS,11931,100,226,2017-01-30 15:36:57.066000
186,844.0,100.0,7,+50%MGO/350PP ANYTIX,118605,50,5,2017-01-30 15:36:57.066000
191,733.0,100.0,99,160% MTGO TIX,119812,160,2,2017-01-30 15:36:57.066000
192,7514.0,100.0,10,DR. MAGIC 30% MTGO,32179,30,57,2017-01-30 15:36:57.066000
205,5380.0,100.0,44,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
206,41316.0,100.0,99,10-15%BONUS FOR LAND,79689,15,359,2017-01-30 15:36:57.066000
207,3545.0,100.0,14,MTGO +30%,149880,30,27,2017-01-30 15:36:57.066000
210,14630.0,100.0,99,MCQUACKS+50% ON ALL,18500,50,97,2017-01-30 15:36:57.066000
213,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
214,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
215,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
216,13464.0,100.0,99,+30%GAMRAJ,101416,30,103,2017-01-30 15:36:57.066000
218,3817.0,100.0,1,+20% ALL! TIX + 120%,71074,120,17,2017-01-30 15:36:57.066000
219,26704.0,100.0,12,50% ON NISSA VO ZEN,170056,50,178,2017-01-30 15:36:57.066000
220,3817.0,100.0,99,+20% ALL! TIX + 120%,71074,120,17,2017-01-30 15:36:57.066000
221,3817.0,100.0,99,+20% ALL! TIX + 120%,71074,120,17,2017-01-30 15:36:57.066000
230,1298.0,100.0,10,TRUGAMER - TIX + 29%,115283,29,10,2017-01-30 15:36:57.066000
234,1942.0,100.0,34,25% BONUS SEND PLZ,50093,25,15,2017-01-30 15:36:57.066000
244,153043.0,100.0,99,!!! 30% ON WANTS !!!,97912,30,1177,2017-01-30 15:36:57.066000
251,1965.0,100.0,20,25% BONUS EVERYTHING,82212,25,15,2017-01-30 15:36:57.066000
260,12857.0,100.0,99,!~10% BONUS~!,1619,10,116,2017-01-30 15:36:57.066000
263,384.0,100.0,85,BOWENARROW(10% ALL),92908,10,3,2017-01-30 15:36:57.066000
267,5218.0,100.0,30,MANCIOR 25% BONUS,39884,25,41,2017-01-30 15:36:57.066000
269,2792.0,100.0,50,DILZZZ 20% #DISCORD,18829,20,23,2017-01-30 15:36:57.066000
271,4131.0,100.0,98,80% BONUS 4 TIX !!,55237,80,22,2017-01-30 15:36:57.066000
275,15617.0,100.0,84,20-35% BONUSES!,121957,35,115,2017-01-30 15:36:57.066000
276,1166.0,100.0,14,100% BONUS TIX MTGO,42227,100,5,2017-01-30 15:36:57.066000
280,24603.0,100.0,99,SCALDING TARN +25%,33267,25,196,2017-01-30 15:36:57.066000
287,9076.0,100.0,99,UP TO 40% ON WANTS,43368,40,64,2017-01-30 15:36:57.066000
288,16675.0,100.0,10,TYROLE +30%,3657,30,128,2017-01-30 15:36:57.066000
291,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
293,43451.0,100.0,30,50%BONUS!WANTSP+MP,22998,50,289,2017-01-30 15:36:57.066000
296,52412.0,100.0,20,+30%-50% ON WANTS,129638,50,349,2017-01-30 15:36:57.066000
301,1063.0,100.0,50,20% FOR ALL WANTS,50416,20,8,2017-01-30 15:36:57.066000
304,15109.0,100.0,99,SCABER 15%BONUS,51179,15,131,2017-01-30 15:36:57.066000
306,2493.0,100.0,20,10% ON WANTS !!,156539,10,22,2017-01-30 15:36:57.066000
309,33825.0,100.0,75,+100% ON TIX,124236,100,169,2017-01-30 15:36:57.066000
314,5168.0,100.0,50,MFOERT (10-30%),78546,30,39,2017-01-30 15:36:57.066000
317,12149.0,100.0,20,SONOFTHEKING(+20%),172891,20,101,2017-01-30 15:36:57.066000
325,10286.0,100.0,99,50% BONUS ON ALL!!1,9757,50,68,2017-01-30 15:36:57.066000
326,17260.0,100.0,99,15% PAPER! ALDREEN,76887,15,150,2017-01-30 15:36:57.066000
332,8482.0,100.0,50,WICKET 35% BONUS ALL,61077,35,62,2017-01-30 15:36:57.066000
334,449.0,100.0,10,+15%-60% ONALL CWMTG,142401,60,2,2017-01-30 15:36:57.066000
339,12667.0,100.0,50,30% BOUNTY ALL!,118143,30,97,2017-01-30 15:36:57.066000
340,516.0,100.0,24,TIX+100% PLZ READ,10063,100,2,2017-01-30 15:36:57.066000
343,14630.0,100.0,36,MCQUACKS+50% ON ALL,18500,50,97,2017-01-30 15:36:57.066000
344,157204.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1209,2017-01-30 15:36:57.066000
346,1926.0,100.0,60,RAYCE 50% BONUS ALL,106809,50,12,2017-01-30 15:36:57.066000
350,18655.0,100.0,99,+20% EVENT TIX,114475,20,155,2017-01-30 15:36:57.066000
351,347.0,100.0,95,70%TIX,113928,70,2,2017-01-30 15:36:57.066000
354,13657.0,100.0,99,+30% ALL WANTS!!,37605,30,105,2017-01-30 15:36:57.066000
355,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
356,5380.0,100.0,1,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
357,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
358,5380.0,100.0,88,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
359,1405.0,100.0,99,DANNYSIMS (10-20%),34388,20,11,2017-01-30 15:36:57.066000
362,27644.0,100.0,18,MOL 20%TIX50%,122654,50,184,2017-01-30 15:36:57.066000
363,11049.0,100.0,99,15% STD/25% MDRN,21561,25,88,2017-01-30 15:36:57.066000
369,6336.0,100.0,99,40% TIX REST 20-100%,81190,100,31,2017-01-30 15:36:57.066000
373,8378.0,100.0,94,160%FORMTGOTIX,165960,160,32,2017-01-30 15:36:57.066000
376,4057.0,100.0,10,+20% ALL,94300,20,33,2017-01-30 15:36:57.066000
381,24021.0,100.0,15,MAX+80% TIX+15% WANT,143298,80,133,2017-01-30 15:36:57.066000
382,310775.0,100.0,99,KING AUTHUR 15%ALL,146555,15,2702,2017-01-30 15:36:57.066000
388,27328.0,100.0,99,25% BONUS OVER 500,6561,25,218,2017-01-30 15:36:57.066000
391,945.0,100.0,20,25-30% BONUS SINGLES,143807,30,7,2017-01-30 15:36:57.066000
399,844.0,100.0,37,+50%MGO/350PP ANYTIX,118605,50,5,2017-01-30 15:36:57.066000
401,7987.0,100.0,60,FPRICEPT 20%FASTLAND,93857,20,66,2017-01-30 15:36:57.066000
410,2243.0,100.0,50,40% BONUS ON TICKETS,94099,40,16,2017-01-30 15:36:57.066000
411,3067.0,100.0,99,+10% ALL CARDZ,81088,10,27,2017-01-30 15:36:57.066000
413,5643.0,100.0,99,SLAPMASTER MAGE 50%,118144,50,37,2017-01-30 15:36:57.066000
419,3535.0,100.0,10,+25% ON ALL WANTS.,974,25,28,2017-01-30 15:36:57.066000
428,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-30 15:36:57.066000
429,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-30 15:36:57.066000
432,55507.0,100.0,99,+40% CREDIT ON BOT,28988,40,396,2017-01-30 15:36:57.066000
437,3203.0,100.0,24,PHOENIXKANE ~ 10%,92057,10,29,2017-01-30 15:36:57.066000
445,40230.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,309,2017-01-30 15:36:57.066000
446,40230.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,309,2017-01-30 15:36:57.066000
451,14330.0,100.0,50,KHASI +20% MTGO,75318,20,119,2017-01-30 15:36:57.066000
453,6414.0,100.0,50,10% ON ALL WNTS,54423,10,58,2017-01-30 15:36:57.066000
456,979.0,100.0,89,+200% TIX,157293,200,3,2017-01-30 15:36:57.066000
462,31343.0,100.0,20,+40% EXPEDITIONS!,89756,40,223,2017-01-30 15:36:57.066000
467,39605.0,100.0,49,MTGO 30% BONUS!!!,51970,30,304,2017-01-30 15:36:57.066000
468,5266.0,100.0,20,STATICPO-25%BONUS,15736,25,42,2017-01-30 15:36:57.066000
475,3817.0,100.0,99,+20% ALL! TIX + 120%,71074,120,17,2017-01-30 15:36:57.066000
478,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-30 15:36:57.066000
484,38423.0,100.0,99,+60% (NON-PROMOTED),49279,60,240,2017-01-30 15:36:57.066000
486,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-30 15:36:57.066000
487,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-30 15:36:57.066000
492,347.0,100.0,67,70%TIX,113928,70,2,2017-01-30 15:36:57.066000
497,7519.0,100.0,15,FIRE +80% ON TICKETS,95756,80,41,2017-01-30 15:36:57.066000
498,3005.0,100.0,20,15% BONUS TIX,17977,15,26,2017-01-30 15:36:57.066000
504,5240.0,100.0,52,KESSONE 10%,80247,10,47,2017-01-30 15:36:57.066000
506,40230.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,309,2017-01-30 15:36:57.066000
507,40230.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,309,2017-01-30 15:36:57.066000
512,8759.0,100.0,10,50% OR MORE BOUNTIES,26522,50,58,2017-01-30 15:36:57.066000
514,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
515,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
516,5380.0,100.0,81,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
518,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
523,2472.0,100.0,99,(30%) CREWMANWILSON,6,30,19,2017-01-30 15:36:57.066000
529,49227.0,100.0,20,OWL+60%MTGO,148069,60,307,2017-01-30 15:36:57.066000
530,347.0,100.0,47,70%TIX,113928,70,2,2017-01-30 15:36:57.066000
531,1311.0,100.0,42,DTJW(+5-10%/+70%TIX),48575,70,7,2017-01-30 15:36:57.066000
536,5166.0,100.0,15,+25%MODERN,4298,25,41,2017-01-30 15:36:57.066000
546,11989.0,100.0,99,TIX200PPEACH50%RHINO,150834,50,79,2017-01-30 15:36:57.066000
547,43451.0,100.0,99,50%BONUS!WANTSP+MP,22998,50,289,2017-01-30 15:36:57.066000
552,25940.0,100.0,50,SLOGY (+50% BONUS),7258,50,172,2017-01-30 15:36:57.066000
555,16994.0,100.0,99,15% BONUS,156479,15,147,2017-01-30 15:36:57.066000
556,8957.0,100.0,99,33% MTGO / 50% TIX,6063,50,59,2017-01-30 15:36:57.066000
557,8757.0,100.0,55,100% BNTY ON TIX,67951,100,43,2017-01-30 15:36:57.066000
563,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
564,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
565,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
574,14979.0,100.0,99,ESPERFERRO +10% ALL,43306,10,136,2017-01-30 15:36:57.066000
581,32805.0,100.0,99,10% BONUS 4 U,32523,10,298,2017-01-30 15:36:57.066000
582,39605.0,100.0,99,MTGO 30% BONUS!!!,51970,30,304,2017-01-30 15:36:57.066000
587,5380.0,100.0,34,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
595,1166.0,100.0,60,100% BONUS TIX MTGO,42227,100,5,2017-01-30 15:36:57.066000
598,8130.0,100.0,30,CLAKIN50%MTGO100%TIX,105056,100,40,2017-01-30 15:36:57.066000
604,130.0,100.0,88,400TICKET/+20% PAPER,167648,20,1,2017-01-30 15:36:57.066000
617,844.0,100.0,55,+50%MGO/350PP ANYTIX,118605,50,5,2017-01-30 15:36:57.066000
619,66873.0,100.0,99,TYDREIGON +10% ALL,86113,10,607,2017-01-30 15:36:57.066000
620,16132.0,100.0,99,50% PAPER BONUS!,38574,50,107,2017-01-30 15:36:57.066000
621,101079.0,100.0,99,15-30% LANDS,32606,30,777,2017-01-30 15:36:57.066000
627,4891.0,100.0,48,CRAZY 10%-20% BONUS!,64003,20,40,2017-01-30 15:36:57.066000
629,22910.0,100.0,99,"+50% CARDS, 30% MTGO",146333,50,152,2017-01-30 15:36:57.066000
630,5599.0,100.0,66,DURNZANS(+25% ALL),28437,25,44,2017-01-30 15:36:57.066000
631,21624.0,100.0,99,+50%TIX+20%OTHER,157280,50,144,2017-01-30 15:36:57.066000
632,21547.0,100.0,43,+50% ON SAHEELI!,123699,50,143,2017-01-30 15:36:57.066000
634,3944.0,100.0,68,KURTCES 10%ALL WANTS,82231,10,35,2017-01-30 15:36:57.066000
638,1279.0,100.0,10,PEDROFULL 30%BONUS*,163565,30,9,2017-01-30 15:36:57.066000
642,11767.0,100.0,25,20%BONUS4BASIC(READ),12014,20,98,2017-01-30 15:36:57.066000
644,40057.0,100.0,99,+20% ALL +50% TOKENS,171534,50,267,2017-01-30 15:36:57.066000
646,31343.0,100.0,10,+40% EXPEDITIONS!,89756,40,223,2017-01-30 15:36:57.066000
657,8357.0,100.0,20,DECIPIO - 15% BONUS,134314,15,72,2017-01-30 15:36:57.066000
658,22910.0,100.0,99,"+50% CARDS, 30% MTGO",146333,50,152,2017-01-30 15:36:57.066000
660,30254.0,100.0,50,ICE 20%BONUS ON ALL!,96868,20,252,2017-01-30 15:36:57.066000
663,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-30 15:36:57.066000
664,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-30 15:36:57.066000
669,12382.0,100.0,99,BAHAM 50% BONUS,33878,50,82,2017-01-30 15:36:57.066000
673,5380.0,100.0,76,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
674,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
675,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
676,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
677,3817.0,100.0,99,+20% ALL! TIX + 120%,71074,120,17,2017-01-30 15:36:57.066000
678,3817.0,100.0,99,+20% ALL! TIX + 120%,71074,120,17,2017-01-30 15:36:57.066000
679,14292.0,100.0,40,MACHOOGA (UP 2 50%),51531,50,95,2017-01-30 15:36:57.066000
680,9614.0,100.0,1,JOBEN 20%,91280,20,80,2017-01-30 15:36:57.066000
681,4844.0,100.0,45,+50%MTGO/+120%TIX,131331,120,22,2017-01-30 15:36:57.066000
683,43333.0,100.0,50,TEACHERDAVE 20%,134478,20,361,2017-01-30 15:36:57.066000
686,9136.0,100.0,25,SCOTT7 15%BONUS!,160117,15,79,2017-01-30 15:36:57.066000
688,10449.0,100.0,20,MOLSON +25% ALL,89613,25,83,2017-01-30 15:36:57.066000
693,25825.0,100.0,30,+40% ON ALL WANTS!!,134404,40,184,2017-01-30 15:36:57.066000
699,1400.0,100.0,55,35% BONUS ON ALL,101461,35,10,2017-01-30 15:36:57.066000
700,73840.0,100.0,99,20% DREDGE,121223,20,615,2017-01-30 15:36:57.066000
701,3783.0,100.0,37,SINCEALPHA 10% BONUS,163880,10,34,2017-01-30 15:36:57.066000
703,347.0,100.0,89,70%TIX,113928,70,2,2017-01-30 15:36:57.066000
706,7390.0,100.0,34,+30% TIX +30% MTGO,90795,30,56,2017-01-30 15:36:57.066000
709,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-30 15:36:57.066000
710,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-30 15:36:57.066000
715,347.0,100.0,76,70%TIX,113928,70,2,2017-01-30 15:36:57.066000
724,22047.0,100.0,99,BRONOLAN 30%MTGO,51413,30,169,2017-01-30 15:36:57.066000
726,13073.0,100.0,99,20% BONUS ALL TRADES,99572,20,108,2017-01-30 15:36:57.066000
727,18093.0,100.0,50,20% EXTRA FOR TIX,151714,20,150,2017-01-30 15:36:57.066000
730,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
731,5380.0,100.0,99,+50% ALL! TIX + 150%,9169,150,21,2017-01-30 15:36:57.066000
734,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-30 15:36:57.066000
739,1728.0,100.0,50,TIEGSTER180%BONUSTIX,84908,180,6,2017-01-30 15:36:57.066000
740,790.0,100.0,97,HAVES 25%MTGO 50%COS,35487,50,5,2017-01-30 15:36:57.066000
746,2841.0,100.0,53,LOPSIDED +70% TIX,75021,70,16,2017-01-30 15:36:57.066000
755,3183.0,100.0,19,DECIPIO - 15% BONUS,134314,15,27,2017-01-30 15:36:57.066000
756,157204.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1209,2017-01-30 15:36:57.066000
757,33825.0,100.0,99,+100% ON TIX,124236,100,169,2017-01-30 15:36:57.066000
760,13484.0,100.0,99,41% MTGO 81% TIXS,104806,81,74,2017-01-30 15:36:57.066000
764,33665.0,100.0,99,30%-100% BONUS,5107,100,168,2017-01-30 15:36:57.066000
